,0,1,2,3,4,5,6,7,8,9
bottle,0.8903508771929824,0.8928571428571428,0.8245614035087719,0.9342105263157894,0.8464912280701753,0.956140350877193,0.868421052631579,0.8991228070175439,0.7872807017543859,0.7828947368421053
cat,0.861842105263158,0.8903508771929824,0.8574561403508771,0.9254385964912281,0.8552631578947368,0.7785087719298247,0.7960526315789475,0.7192982456140351,0.9276315789473685,0.8472222222222222
chair,0.8399122807017545,0.8793859649122807,0.8135964912280702,0.8245614035087719,0.7850877192982457,0.8486842105263158,0.9276315789473685,0.8903508771929824,0.9047619047619049,0.8771929824561404
face,0.9342105263157895,0.9671052631578947,0.9166666666666667,0.9722222222222222,0.9166666666666666,0.9912280701754386,0.9890350877192983,0.8530701754385964,0.9758771929824561,0.9824561403508771
house,0.998015873015873,0.9824561403508772,0.9868421052631579,0.9320175438596492,0.9780701754385964,0.9226190476190477,0.9956140350877193,1.0,0.9473684210526316,0.993421052631579
scissors,0.7280701754385965,0.868421052631579,0.905701754385965,0.8464912280701754,0.7565789473684211,0.9342105263157895,0.8684210526315789,0.7719298245614036,0.9517543859649124,0.8464912280701755
scrambledpix,0.9714912280701754,0.9605263157894737,0.9146825396825397,0.8552631578947368,0.9714912280701755,0.9342105263157894,0.9722222222222222,0.998015873015873,0.8969298245614036,0.9627192982456141
shoe,0.7982456140350878,0.8793859649122807,0.7938596491228069,0.7587719298245614,0.8333333333333333,0.8026315789473685,0.7061403508771931,0.8464912280701755,0.7456140350877194,0.8355263157894737
